	MT2.141698	CA1.141704	BB2.141659	CO2.141657	TL3.141709	SN3.141650	SK2.141662	CR1.141682	CF3.141691	BZ1.141724	TL1.141653	GB3.141652	CM1.141723	CL1.141697	HF1.141663	PE7.141734	HF2.141686	GB2.141732	CF1.141675	IE2.141655	PE1.141715	MP2.141695	SN1.141681	DF3.141696	BP1.141702	SR1.141680	SP1.141656	LQ2.141729	VC2.141694	HJ1.141718	KP3.141658	HJ2.141717	SK3.141716	PE6.141700	PE4.141683	SK1.141669	MP1.141661	BF2.141708	BF1.141647	AR3.141705	CF2.141679	SA1.141670	LQ3.141712	AR1.141727	SR3.141674	MT1.141719	IT2.141720	CL3.141664	SF1.141728	SP2.141678	IE1.141648	MD2.141689	KP1.141713	PE5.141692	TL2.141706	HI4.141735	SB1.141730	HI3.141676	CL4.141667	PE3.141731	CO1.141714	RT1.141654	RT2.141710	KP4.141733	DF1.141684	CL2.141671	MD5.141688	IT1.141711	AR2.141703	CO3.141651	HI2.141672	DF2.141726	JT1.141699	GB1.141665	CC1.141721	SF2.141677	VC1.141722
RT2.141710	0.580478560492	0.595747465464	0.569223865187	0.693267081857	0.683001085923	0.604920778591	0.702669746108	0.665958508644	0.777203137034	0.662346749041	0.71339137038	0.629507320436	0.675117883821	0.798438207914	0.679743032623	0.640915542407	0.567841062562	0.707301346348	0.842095590482	0.693549627243	0.721391963299	0.743482399334	0.827044333011	0.671197554195	0.52957453368	0.775090463044	0.676048009394	0.623818643706	0.736098269083	0.662490111275	0.579967003341	0.722982024321	0.614588775939	0.581433893612	0.587473518831	0.708551620453	0.649822398416	0.774881224555	0.86325477776	0.637573572102	0.715967174464	0.765021815718	0.65414621815	0.599168960117	0.665731742138	0.668118689859	0.565969760321	0.786882590462	0.683384968584	0.75347834544	0.796226538542	0.739885440294	0.775906646561	0.612783323055	0.660719875497	0.70375539781	0.576760648687	0.81336991845	0.670928019474	0.807048337104	0.788984885041	0.800180639588	0.0	0.802640337394	0.629320898255	0.543687797334	0.653847812742	0.840961160886	0.669792687859	0.6722939709	0.596434239539	0.83327983806	0.566347349084	0.65567574153	0.637671652884	0.553323273329	0.745029809238
KP4.141733	0.769806872569	0.784837797027	0.817763951852	0.702162714027	0.730409147571	0.770222729651	0.671455493225	0.755262838868	0.625918000388	0.757612609585	0.737950076385	0.752321955101	0.760125477271	0.758738225701	0.740109792062	0.790644388737	0.813131715342	0.714007042844	0.678138129843	0.668859674009	0.650737066965	0.62726159583	0.653193169934	0.736256629155	0.792987459119	0.57635879862	0.744106653991	0.777108180657	0.651887338124	0.732428537619	0.765021529076	0.688147801477	0.801247727397	0.740517988335	0.767607307046	0.68866323918	0.736405770513	0.619322658068	0.667697967941	0.75632214782	0.796783518756	0.620047765016	0.729352945579	0.80426846855	0.722555712194	0.719734604212	0.818831282778	0.624402681599	0.691809618033	0.642515707129	0.546621099707	0.705225132427	0.541947058133	0.792794089524	0.717834115207	0.69133631346	0.813531895451	0.62914746769	0.733997634204	0.562088689047	0.615216219473	0.6591770259	0.802640337394	0.0	0.76305272702	0.814327912835	0.823556874858	0.672687535974	0.785407257395	0.769307905765	0.765099752971	0.623031822733	0.816726520203	0.802523207994	0.822498097914	0.775265568288	0.665469334145
DF1.141684	0.646048875754	0.688019678247	0.615762905174	0.653536576846	0.653487354123	0.642135658303	0.682477610614	0.621210356427	0.797804375037	0.623157962784	0.730441929022	0.672895430534	0.651200100153	0.825808265873	0.680973420072	0.610872810222	0.630329837074	0.661539977154	0.847122408299	0.686988960095	0.676664748419	0.760665363355	0.841069593399	0.671471292497	0.580721925698	0.75420305566	0.643411553766	0.635937466032	0.750063527483	0.601322859325	0.623510513388	0.722397403993	0.600728279608	0.652131136334	0.605640881259	0.714516275157	0.698554724994	0.76241309006	0.858474317374	0.650609703802	0.747140352589	0.759338723126	0.609895442147	0.623212537003	0.578361014239	0.609569367909	0.642183484489	0.785065566577	0.667573619094	0.74923164675	0.766092666936	0.721619699666	0.759633090938	0.600715185928	0.597070601093	0.679605137019	0.675388404964	0.818007813001	0.674253702929	0.783952371298	0.769145409296	0.807378213243	0.629320898255	0.76305272702	0.0	0.632951646384	0.729469246812	0.832193002864	0.60819484597	0.686610786516	0.523715449539	0.831300167513	0.648174553058	0.634272514372	0.721981560735	0.589071694919	0.747220316134
CL2.141671	0.618443851836	0.618374333491	0.573570628263	0.665727444591	0.698687143741	0.629184384416	0.739070164833	0.692367371519	0.764760101777	0.680406788006	0.697020114354	0.627103475811	0.673429000281	0.806294507374	0.700319503892	0.649052330522	0.569862994887	0.717030597138	0.85812596747	0.714197527054	0.739354552245	0.7473772166	0.837324910948	0.654422472328	0.574410718257	0.758264423265	0.675362733881	0.641722811563	0.765096971398	0.699952143607	0.647891503131	0.722192260605	0.665544509953	0.620625939674	0.655385347746	0.722913973058	0.693273696618	0.790890375961	0.879688398561	0.633533616436	0.70054854872	0.766108575748	0.655397239649	0.64185300661	0.697811678807	0.725269526489	0.554893450357	0.80922700338	0.719510061623	0.772514804469	0.807209936659	0.723586916899	0.806392924475	0.658800282366	0.685163764869	0.729404443151	0.546907832326	0.848765644341	0.661166330175	0.825959713907	0.801394358807	0.809807752509	0.543687797334	0.814327912835	0.632951646384	0.0	0.633741170535	0.850940854337	0.690231809977	0.71450910672	0.629401542301	0.856200206628	0.614757627748	0.679623508644	0.65181173947	0.587946496101	0.763739290086
MD5.141688	0.733306002086	0.61776020089	0.686399200603	0.772702259167	0.77258980636	0.731446453254	0.799890943061	0.750684320356	0.796882477114	0.740955138763	0.747283777391	0.711989539737	0.747553684435	0.837554313092	0.777302965695	0.734413490491	0.658179044426	0.778381825671	0.870279633397	0.79980558759	0.788182876064	0.804335796976	0.83558423143	0.771957413642	0.680599830916	0.805686322006	0.761093532874	0.752353863378	0.795903573241	0.753505787596	0.733016266193	0.794103080799	0.738399655504	0.728950719893	0.717781042804	0.791555904325	0.773875167028	0.818384242021	0.881436159602	0.725180778938	0.600801032203	0.803344144275	0.767262067459	0.727083408991	0.761534887476	0.78767341745	0.637632914369	0.83111236267	0.764908671391	0.810037304681	0.822445630714	0.785385942654	0.817515606446	0.73311500301	0.760597604201	0.805451296641	0.606148903652	0.859609891108	0.764866585037	0.835258435748	0.823662652112	0.834673038285	0.653847812742	0.823556874858	0.729469246812	0.633741170535	0.0	0.874727305733	0.784432050216	0.778601535656	0.736120988626	0.857179969992	0.689051403292	0.758229652059	0.545645846774	0.715634151323	0.812225527162
IT1.141711	0.81849677106	0.877810817274	0.871254309256	0.77906239773	0.774365005922	0.830881862167	0.692731344341	0.816847261933	0.608861245261	0.813358070692	0.708447608054	0.801108189358	0.81010705061	0.735404386187	0.799974261431	0.857878615755	0.844669078734	0.746663399256	0.449751627963	0.703679373489	0.688808157896	0.66495816764	0.515065976451	0.762935975032	0.847751124787	0.689966361843	0.798290897611	0.803759950777	0.63050963653	0.815197740833	0.79417234219	0.718127479006	0.862400311455	0.804164367664	0.832375680621	0.680689067641	0.766005696186	0.606265271293	0.555380705594	0.795569587789	0.84988910495	0.598669359289	0.785382712673	0.865423349432	0.790884893471	0.810858234764	0.85897366958	0.565846823555	0.705980977831	0.640152271273	0.675046478937	0.708454843395	0.630085741909	0.865891330845	0.823826472081	0.793012161967	0.867818704287	0.613542262818	0.802103075008	0.606653347297	0.546373995501	0.534512250145	0.840961160886	0.672687535974	0.832193002864	0.850940854337	0.874727305733	0.0	0.837044565955	0.788896606585	0.825867482179	0.648713673197	0.826246928095	0.848335050804	0.869405465146	0.842282482653	0.62955533914
AR2.141703	0.605933132705	0.7427678449	0.637506966794	0.658454251849	0.65813608868	0.672000756971	0.69285590226	0.656629695543	0.801966385617	0.611838934827	0.781567979103	0.736487138632	0.674595044051	0.800216050864	0.649054273784	0.672512138225	0.671938218014	0.674610959746	0.837353308693	0.658766056693	0.698575139895	0.757072995839	0.837320063487	0.664407703643	0.665524904321	0.774451629137	0.675065526735	0.642377326541	0.750978599312	0.633372716499	0.657757960437	0.739953395435	0.668847840365	0.735858984478	0.620318553435	0.699866137759	0.685237160733	0.786326471624	0.842713041626	0.678062459275	0.787443350419	0.774214993307	0.63157956678	0.676074798406	0.607702359723	0.664490015724	0.69109825395	0.794292127076	0.669421131806	0.733359695372	0.77131560807	0.733282879514	0.766206235167	0.641626981384	0.623901447383	0.643136838829	0.69798582882	0.810111921671	0.688131700874	0.783325978714	0.802093609619	0.810080675605	0.669792687859	0.785407257395	0.60819484597	0.690231809977	0.784432050216	0.837044565955	0.0	0.661501417319	0.63062593102	0.83533369105	0.676685981802	0.609777479343	0.766384467403	0.630098615894	0.754773504323
CO3.141651	0.630544350439	0.771049735165	0.689677438939	0.659162166258	0.676232418577	0.702937930236	0.65212169992	0.676179248479	0.73362014026	0.679907452324	0.747940957667	0.738816718122	0.7003369697	0.712868142744	0.637420913402	0.755106256727	0.686693373598	0.683578088424	0.810933668792	0.661513786207	0.687532341886	0.68503004028	0.781126856237	0.690445234615	0.697419269967	0.736712006573	0.69089451173	0.668256792393	0.704636770947	0.676689895403	0.654658754186	0.703462474396	0.728524716583	0.717119644081	0.707654129861	0.656916765367	0.66170676404	0.705143323575	0.822723650641	0.65227643493	0.814836906133	0.716680242446	0.663040813214	0.745576110269	0.648546682204	0.68670502327	0.731237130046	0.751956735488	0.612926293276	0.713956216978	0.766158846178	0.684569076911	0.740232911763	0.737030688806	0.700972685423	0.701019563194	0.75117102601	0.765461511711	0.714342757526	0.776356026885	0.754263677937	0.785118930935	0.6722939709	0.769307905765	0.686610786516	0.71450910672	0.778601535656	0.788896606585	0.661501417319	0.0	0.703907514435	0.813707296114	0.69037471468	0.667975373909	0.782428796676	0.688432939639	0.729397231924
HI2.141672	0.622418152425	0.698180421679	0.617701907552	0.64681616765	0.644989351228	0.634660300825	0.69162565452	0.628754420828	0.76405875267	0.617366795974	0.719653175639	0.661804813596	0.641795913721	0.801318638142	0.67238975845	0.608578827134	0.632139601916	0.67569214621	0.834156019621	0.662867087215	0.666532026187	0.720431182785	0.815186585444	0.661832342717	0.579439468036	0.744349111677	0.643269263864	0.597228595026	0.737240933539	0.596307358025	0.58097626721	0.696518184205	0.625021846457	0.602559593662	0.599623341024	0.695091607803	0.668552383079	0.741045611673	0.84903902367	0.643755157722	0.748551142549	0.762375034306	0.590100828513	0.617084342756	0.589010834311	0.614679635777	0.629156812392	0.776931124267	0.684741439653	0.748760214145	0.771830239085	0.718834360547	0.762868806889	0.606722802653	0.616998333107	0.697216433251	0.67660349476	0.804233564917	0.657992864828	0.77742395008	0.757936224245	0.784269238492	0.596434239539	0.765099752971	0.523715449539	0.629401542301	0.736120988626	0.825867482179	0.63062593102	0.703907514435	0.0	0.824258921559	0.61506199547	0.623377328672	0.712117205014	0.557870166947	0.738861666311
DF2.141726	0.820770423101	0.846737999621	0.852747149815	0.770819559491	0.771462654834	0.814816141547	0.713030746706	0.813400041711	0.671944961277	0.831857616972	0.761849513715	0.805208784579	0.784280026123	0.789712809072	0.809018588877	0.872354637858	0.838286154993	0.768241269886	0.612575582001	0.718326131559	0.712233126054	0.69829621982	0.589458144671	0.793663945467	0.838360101678	0.715725365039	0.770209292495	0.803303765392	0.65102567388	0.801381228321	0.784721507876	0.712587602549	0.842564758581	0.775648637707	0.821092291923	0.715119295022	0.76394878127	0.648461852604	0.592742310865	0.814158223624	0.86399964263	0.647487574566	0.78428656269	0.845974637757	0.814095649468	0.786593097096	0.840618712976	0.636717876649	0.719288011715	0.69017060423	0.619888241822	0.727613973573	0.557241684717	0.831853139707	0.82301546827	0.751275778595	0.843913055883	0.492659505447	0.798411175965	0.623510458121	0.631015058008	0.686790987545	0.83327983806	0.623031822733	0.831300167513	0.856200206628	0.857179969992	0.648713673197	0.83533369105	0.813707296114	0.824258921559	0.0	0.834378351656	0.850523946555	0.841959075612	0.826460927544	0.682527681303
JT1.141699	0.637002772092	0.681559549707	0.627053421511	0.696653899443	0.664821048319	0.640089711508	0.699866287045	0.659467106207	0.765749740565	0.692291969468	0.681832655677	0.609774282532	0.680480465456	0.811862227045	0.700977979235	0.731367671517	0.591581612652	0.718082875466	0.817561146937	0.699508288137	0.711629317917	0.750415949376	0.812511956378	0.672775625091	0.617862685506	0.783121034688	0.687790564058	0.61971748908	0.727306934921	0.716082840684	0.608002973076	0.670034220113	0.706580270641	0.61653523879	0.67890600931	0.698242359678	0.656289077199	0.752660752964	0.860479986596	0.604792399101	0.718224757373	0.748829532276	0.641923179444	0.701777216141	0.680554976139	0.718850135799	0.629596456446	0.779793205568	0.659416722839	0.733647990049	0.796119591917	0.721496131685	0.794197810549	0.687573976191	0.699526975714	0.733914178736	0.664379000305	0.824330025828	0.682406343206	0.811066360613	0.771838694191	0.791709144799	0.566347349084	0.816726520203	0.648174553058	0.614757627748	0.689051403292	0.826246928095	0.676685981802	0.69037471468	0.61506199547	0.834378351656	0.0	0.681943139394	0.696302576508	0.613152761383	0.733273949626
GB1.141665	0.604607176446	0.71087556498	0.619003298732	0.640805943032	0.688604534907	0.694016495009	0.720149365039	0.602187189756	0.787549599612	0.610999313972	0.755828174109	0.708192384398	0.693666311423	0.792290923421	0.628411012002	0.665766748898	0.646014313239	0.69947427483	0.84320770709	0.697042052825	0.709265300117	0.749233205527	0.843212428512	0.676392211727	0.620314472408	0.787087506899	0.706613222021	0.645955243723	0.756142927476	0.676936881093	0.645883227352	0.737578268904	0.674236766559	0.698737015264	0.644611447599	0.722947304087	0.704242670971	0.76603356742	0.868939876364	0.682954221265	0.768378491802	0.776279816834	0.621679535467	0.658718277193	0.618464465962	0.696751427358	0.675883856507	0.798394037268	0.68667621711	0.766164363589	0.770016102379	0.755305853674	0.791514919784	0.649482781506	0.673704310754	0.706337637996	0.699408484092	0.809745529823	0.715370276395	0.793874225307	0.789553756507	0.818316413711	0.65567574153	0.802523207994	0.634272514372	0.679623508644	0.758229652059	0.848335050804	0.609777479343	0.667975373909	0.623377328672	0.850523946555	0.681943139394	0.0	0.771578050732	0.649908645019	0.77446656592
CC1.141721	0.713685624546	0.605596130936	0.648449912033	0.775622210784	0.781752220542	0.677649207315	0.778170405365	0.766495532764	0.80853305907	0.755869934169	0.744909713247	0.696455055448	0.760280228577	0.824201535021	0.775127131701	0.705368914161	0.661735291211	0.793108379594	0.862014307741	0.780635754823	0.786822081346	0.800297817061	0.83482894528	0.745657837648	0.654967398458	0.810490726306	0.74722247515	0.723535914622	0.784846366474	0.764302927383	0.701472835964	0.770212676196	0.723512327316	0.664996001602	0.707415582036	0.764543141499	0.747295821136	0.818938895137	0.872732526751	0.733397526929	0.581376043515	0.809908923931	0.756685185364	0.688236678761	0.761830166862	0.760499284258	0.630158964069	0.819685870074	0.771150233203	0.791630530361	0.819682981028	0.774211791379	0.810938838215	0.703893629894	0.766507640701	0.778599086414	0.611189386183	0.851876995349	0.740283460464	0.834430105313	0.813171915587	0.8254879602	0.637671652884	0.822498097914	0.721981560735	0.65181173947	0.545645846774	0.869405465146	0.766384467403	0.782428796676	0.712117205014	0.841959075612	0.696302576508	0.771578050732	0.0	0.69257442597	0.777538138971
SF2.141677	0.612360057963	0.618108249305	0.540085568675	0.674941750589	0.669726072284	0.622788614808	0.692294732133	0.650660459254	0.77981565934	0.632171464887	0.711973443459	0.657380763755	0.662807719353	0.819455495819	0.660754483091	0.608584404633	0.599981239423	0.679334870383	0.827671383787	0.676616025688	0.677973711639	0.729798205722	0.825292150893	0.641974484904	0.57726155031	0.76158687167	0.658600516586	0.603926305277	0.744191811662	0.637023073003	0.603489604933	0.694868688062	0.605036445984	0.607597086439	0.599734730452	0.695797327827	0.662551151901	0.768641001292	0.866803284804	0.606910824059	0.725325585798	0.77026573868	0.640804713654	0.597129121106	0.630169212251	0.658498841843	0.575283035946	0.799713662029	0.669922969161	0.739925146104	0.803525819704	0.719254527979	0.789479089144	0.587567574562	0.627402544014	0.713472058155	0.622356753674	0.801746224351	0.64583036031	0.797465330717	0.775409713594	0.804897303758	0.553323273329	0.775265568288	0.589071694919	0.587946496101	0.715634151323	0.842282482653	0.630098615894	0.688432939639	0.557870166947	0.826460927544	0.613152761383	0.649908645019	0.69257442597	0.0	0.751973874359
VC1.141722	0.693363454832	0.817997421056	0.764298846136	0.677496015144	0.608194611875	0.730865162668	0.576228181985	0.726986341899	0.550400215536	0.737660911419	0.642001306845	0.693052511909	0.713001336898	0.691843377185	0.733228319535	0.800955974131	0.738160913689	0.685947115848	0.63083311634	0.658391763147	0.639496822247	0.61467274546	0.630736643438	0.627248498247	0.746524644815	0.651408064239	0.728553305596	0.690142042235	0.47989618319	0.743433522399	0.680101711847	0.596836885374	0.797302761924	0.688870554812	0.765149848035	0.541673731551	0.649708301125	0.558858931696	0.674269940433	0.697238471152	0.773973712072	0.520057040658	0.662352212001	0.787131358667	0.731132350058	0.741417417782	0.781580357388	0.54425803595	0.599877936377	0.543481777647	0.655470269853	0.581657928499	0.638164066468	0.764892547077	0.761739312987	0.728813952116	0.776526652289	0.642549389954	0.698198289794	0.637807039431	0.579565721282	0.52857108149	0.745029809238	0.665469334145	0.747220316134	0.763739290086	0.812225527162	0.62955533914	0.754773504323	0.729397231924	0.738861666311	0.682527681303	0.733273949626	0.77446656592	0.777538138971	0.751973874359	0.0
