	M9Mkey217.141007	M3Nkey217.141001	M3Ekey217.141042	M3Rkey217.141025	M9Ekey217.141044	M3Qkey217.141051	M2Ekey217.141011	M2Enter217.141012	M2Hkey217.141026	M9Ykey217.141029	M3Hkey217.141093	M2Ykey217.141095	M9Fkey217.141065	M2Vkey217.141022	M3Zkey217.141083	M9Okey217.141076	M9Gkey217.141099	M3Lkey217.141097	M2Pkey217.141105	M3Lsft217.141088	M9Skey217.141004	M3Wkey217.141104	M3Pkey217.141031	M2Wkey217.141070	M2Mkey217.141014	M9Enter217.141084	M2Ukey217.141085	M9Vkey217.141018	M9Dkey217.141053	M2Tkey217.141054	M2Fkey217.141078	M2Jkey217.141038	M2Ckey217.141092	M2Qkey217.141102	M2Gkey217.141106	M3Tkey217.141081	M3Space217.141098	M9Space217.141079	M3Ckey217.141073	M2Ikey217.141000	M2Lkey217.141048	M9Kkey217.141033	M2Lsft217.141056	M9Nkey217.141010	M9Hkey217.140999	M2Rkey217.141050	M3Jkey217.141017	M9Pkey217.141096	M3Bkey217.141059	M2Kkey217.141041	M2Xkey217.141016	M3Ykey217.141023	M9Bkey217.141032	M2Space217.140997	M2Okey217.141061	M3Rsft217.140995	M9Ckey217.141013	M3Xkey217.141055	M9Qkey217.141019	M2Rsft217.141034	M2Bkey217.141063	M9Akey217.141086	M2Akey217.141030	M2Dkey217.140994	M3Akey217.141006	M2Zkey217.141015	M9Xkey217.141072	M2Skey217.141089	M3Mkey217.141107	M3Gkey217.141037	M2Nkey217.141052	M9Wkey217.141090	M3Vkey217.141028	M3Kkey217.141046
M3Bkey217.141059	0.565927437675	0.722503095131	0.747695422305	0.74771098379	0.714125442603	0.535310739979	0.499291305221	0.484390398489	0.589245759729	0.809343882309	0.716067235882	0.661852227668	0.618875300046	0.558778271555	0.590357023028	0.65145925621	0.556614727914	0.475205404749	0.509946034997	0.500451847585	0.49874566533	0.724295263934	0.636272020417	0.578486431519	0.583154492969	0.526748501348	0.710483340375	0.717950468138	0.696617611054	0.656032814587	0.714692095914	0.685681487011	0.725967138342	0.809819045983	0.753573241537	0.57256685227	0.520969514095	0.536121491966	0.601799171381	0.49895553044	0.696179746714	0.582491991203	0.630328757708	0.639005519609	0.592046934004	0.571792881595	0.553772725845	0.52868018669	0.0	0.71543412647	0.622592267906	0.608103715628	0.60530389795	0.539671238515	0.546128968903	0.651280668907	0.790416165154	0.733644431989	0.751353909191	0.67152880456	0.686327255005	0.730785176134	0.71046154385	0.643246490788	0.615363844013	0.686793038311	0.599434379945	0.614001690836	0.557058128689	0.453791149218	0.701498242739	0.590598491874	0.495273653315	0.521011325739
M2Kkey217.141041	0.670615758843	0.400657330342	0.42723224411	0.470278592691	0.468264122628	0.812416572252	0.697601567102	0.691839073766	0.7230060255	0.455501491303	0.443366897281	0.462928077716	0.473609797188	0.741872757753	0.624309094165	0.691902266162	0.662898734073	0.685485359419	0.717990216523	0.670163153501	0.708726633069	0.509529744697	0.475539334239	0.722634024301	0.737401648858	0.702359361317	0.358686734303	0.476286254355	0.488504239693	0.468938665233	0.423305140122	0.440015799637	0.487216177914	0.517093694007	0.43986509371	0.680785586502	0.642292581673	0.644406924259	0.795145721168	0.678195821261	0.412426088673	0.716113993808	0.723163697261	0.684273423761	0.75943064969	0.639037778626	0.666029704852	0.700964818978	0.71543412647	0.0	0.709603928023	0.662714954087	0.790169521775	0.735075960821	0.748498331479	0.485986671853	0.457325239411	0.459090756308	0.448882933053	0.384190514164	0.445130693544	0.451635238011	0.426035730235	0.694796727836	0.68818334209	0.711796358008	0.705758175696	0.685557201501	0.740178143607	0.743406848786	0.406453721736	0.658195231783	0.705124327719	0.656019560064
M2Xkey217.141016	0.628095876509	0.68245183329	0.705589505051	0.691669468819	0.680810638582	0.707479371607	0.57841648001	0.667051143302	0.698136094221	0.788414552463	0.623091874831	0.642678112241	0.635973967339	0.619950210851	0.540926535088	0.580221158662	0.539472191201	0.631805562868	0.607130290791	0.579573439972	0.550743613185	0.690472323657	0.624344486696	0.585905447932	0.575948498547	0.568983203956	0.687368823412	0.717812327551	0.68583635432	0.641875599907	0.682248768578	0.680129218086	0.734077108373	0.781201618867	0.71292648686	0.576786076635	0.628361435574	0.595096002631	0.761759905626	0.564863334859	0.678690981706	0.553011481904	0.587541374812	0.584827773771	0.612926438621	0.535631706191	0.477491656599	0.621371354036	0.622592267906	0.709603928023	0.0	0.555876173896	0.720865167135	0.638006139152	0.629511650445	0.680399275407	0.775403236589	0.72049211091	0.707414585682	0.673693911474	0.684173536133	0.719492070026	0.687413217363	0.617641683467	0.510266330493	0.673527245663	0.612571082065	0.607480501385	0.664194922195	0.655758308993	0.691250595485	0.518804143577	0.54512929623	0.499902392155
M3Ykey217.141023	0.648091732586	0.641835237734	0.688534819869	0.67465384232	0.670096625953	0.715186544647	0.579829110882	0.647107069823	0.689419148264	0.753742642017	0.614337115612	0.622605567592	0.616849273879	0.631908944468	0.496061688544	0.583366500202	0.513870813179	0.618255578093	0.615746210721	0.570090098306	0.566257783669	0.643458512807	0.580880872521	0.560652569161	0.541839451811	0.573578219574	0.645330977458	0.685495230546	0.665806142907	0.597074670914	0.662110223069	0.644740359996	0.722733894139	0.753315167392	0.670264371978	0.547776157926	0.58842408685	0.583237995858	0.752771651084	0.548409537331	0.611322876818	0.567815600981	0.570198391564	0.563829903506	0.662256650476	0.487333177547	0.463070501128	0.606086265876	0.608103715628	0.662714954087	0.555876173896	0.0	0.660332470113	0.628699951601	0.684443805123	0.601319594876	0.741148997704	0.691580951372	0.663725512738	0.593597306466	0.63956147459	0.679646354167	0.667005521712	0.611850359528	0.556629288052	0.623771476789	0.562427203278	0.573459943803	0.69708308037	0.641867065352	0.646293409567	0.46689449763	0.561184760383	0.541063950206
M9Bkey217.141032	0.668343460613	0.780549378805	0.810445579814	0.789358134612	0.797343409009	0.646852339384	0.591944817938	0.554966927101	0.684092560109	0.852490134043	0.758241658232	0.737929176986	0.708424339352	0.699175596974	0.701747315058	0.729943934494	0.626170021578	0.587476595192	0.651691125605	0.610204582261	0.620582288718	0.80426829165	0.706081964255	0.645058859878	0.654628759272	0.584621337154	0.78167482379	0.785134285934	0.766238539989	0.74140679972	0.79162984455	0.753218478996	0.817192471629	0.839540222889	0.810921286222	0.632351925061	0.589133203078	0.609873925972	0.497681032147	0.579441628839	0.760063198237	0.668764718678	0.695097168676	0.707402069069	0.67259222313	0.67871064219	0.644266695949	0.654128743504	0.60530389795	0.790169521775	0.720865167135	0.660332470113	0.0	0.584975887584	0.681623150349	0.753081336914	0.835054328014	0.796026844535	0.804248209114	0.730498173402	0.768549316963	0.776535297089	0.780062377575	0.689136564071	0.706172670088	0.743964006297	0.677701765536	0.689937161131	0.697096334099	0.599598200272	0.774350295575	0.639599088317	0.641562891788	0.675969021021
M2Space217.140997	0.490262276028	0.720227533145	0.780460276115	0.742391063031	0.724851507383	0.570450477514	0.494400761934	0.523519731735	0.596968409269	0.804024540046	0.704388012283	0.682312307441	0.657376290172	0.590073584588	0.596498631792	0.639763491436	0.580703477766	0.486461466082	0.44661460888	0.479143747907	0.531884872216	0.726726685024	0.643872332055	0.531963604413	0.527403067592	0.477167784734	0.743596529728	0.7280204628	0.699536926313	0.663806037922	0.711582906167	0.715224094524	0.753504500571	0.783379810238	0.74453178536	0.555417645199	0.494375068704	0.543964318583	0.589302896713	0.456649095788	0.694236963617	0.52280964624	0.589322903439	0.62940765902	0.551640799241	0.588233228915	0.565998555844	0.557037627803	0.539671238515	0.735075960821	0.638006139152	0.628699951601	0.584975887584	0.0	0.542604248013	0.696515975232	0.803737732731	0.752198453534	0.753968588288	0.691466928772	0.709712746638	0.761346760874	0.744248543582	0.638899216193	0.551827235852	0.663771636521	0.597941288744	0.601727131813	0.62437438767	0.551499873465	0.731305017353	0.53062535622	0.527479067096	0.593209389264
M2Okey217.141061	0.553159695744	0.743756975181	0.786076148212	0.767925052741	0.728403874822	0.584251438365	0.550259276087	0.668689952411	0.575776277591	0.80058776807	0.718283772302	0.696183294733	0.658885482559	0.62710078249	0.63330719568	0.706357182916	0.61342672378	0.539218797889	0.475601326882	0.524532250522	0.567003094151	0.767442786047	0.67631582463	0.632470811825	0.641450509313	0.497533274048	0.749829788393	0.753976870357	0.724687415681	0.683695096486	0.721367959451	0.741945578564	0.728242059159	0.803503340073	0.75912138221	0.560587794912	0.60660233587	0.567169135804	0.635062295661	0.512395578837	0.719950081732	0.51970378606	0.634666544529	0.662495607018	0.627626617878	0.618578176995	0.603704182404	0.605611246784	0.546128968903	0.748498331479	0.629511650445	0.684443805123	0.681623150349	0.542604248013	0.0	0.729205870499	0.799217541477	0.774576999766	0.775513707179	0.714271631782	0.737689471267	0.761504139737	0.751307635209	0.646149145432	0.60601604667	0.678721068727	0.620627559624	0.669112815723	0.595513142876	0.418401897833	0.750748239065	0.588263538918	0.599876028923	0.596824060282
M3Rsft217.140995	0.670521495246	0.456039146134	0.525626276976	0.504224884225	0.512750125076	0.753235011087	0.63945829446	0.641296757475	0.630411167129	0.568155541774	0.467971530249	0.470520281972	0.453124916539	0.701907679595	0.583618160652	0.656165391437	0.621702096033	0.631830938814	0.684185440203	0.641563621807	0.672784244657	0.452040769896	0.451311899423	0.677852981094	0.68072335814	0.646460265916	0.482655352321	0.519947035784	0.453333801811	0.421239576202	0.456738139979	0.429968855656	0.506863193509	0.596982220246	0.467987554405	0.646080664521	0.583344048984	0.586435091924	0.732917894128	0.641086908202	0.427744133187	0.667566093216	0.65940022609	0.632319248948	0.729263683806	0.590149596789	0.595043624908	0.64244824152	0.651280668907	0.485986671853	0.680399275407	0.601319594876	0.753081336914	0.696515975232	0.729205870499	0.0	0.569469888317	0.489091191458	0.484980060021	0.451828512915	0.42616099106	0.50473814649	0.466415699002	0.653252616518	0.659130782102	0.680840948159	0.643814007848	0.631763167524	0.705557119123	0.669564602221	0.482536979265	0.61601897471	0.682138129908	0.603091954548
M9Ckey217.141013	0.75519472855	0.462157293972	0.448498203588	0.522110140639	0.490384512242	0.863955533328	0.765932612556	0.771112751298	0.770445645785	0.324371566264	0.527840834997	0.548131843986	0.534589289267	0.77662124404	0.738569377398	0.771210771575	0.733755784719	0.724137599409	0.777886870897	0.756584104225	0.761925400052	0.561205427633	0.593414918153	0.778223780841	0.798909607536	0.764721711804	0.425473174525	0.470656753934	0.572384540677	0.535481829095	0.48891498832	0.494111599603	0.518409981974	0.383006455139	0.417733842031	0.732788774639	0.703842712641	0.717457314892	0.824238920068	0.749052838799	0.526466183459	0.770695852026	0.772331640996	0.749137762131	0.79939239601	0.726167921926	0.748868009872	0.757176544512	0.790416165154	0.457325239411	0.775403236589	0.741148997704	0.835054328014	0.803737732731	0.799217541477	0.569469888317	0.0	0.475369476426	0.474147468341	0.498750774268	0.541201476788	0.421450362202	0.43516146025	0.747146752219	0.75699898937	0.744875489759	0.771432768147	0.743757711756	0.784696108541	0.793058945055	0.44050202582	0.738019786891	0.787471170151	0.719129404879
M3Xkey217.141055	0.705604117284	0.440384108438	0.47275545429	0.452352951734	0.475533659774	0.792218584404	0.712069955484	0.720432974419	0.726956418301	0.429799552347	0.465510998639	0.450832422971	0.47115158742	0.743670272511	0.658184588907	0.693122324947	0.680011440413	0.717564322825	0.725057416989	0.714562670739	0.732958074739	0.454973520394	0.512058334744	0.741091877027	0.72170699368	0.706172511927	0.399429463868	0.483922067782	0.459157091849	0.443894695896	0.414879506999	0.458932707125	0.524588658494	0.4773162696	0.369105952124	0.702827498151	0.658871677885	0.649921635309	0.806823690333	0.688575931452	0.45653632686	0.724112833425	0.729766170504	0.728907652544	0.783829649878	0.655137730818	0.665258517255	0.721745539723	0.733644431989	0.459090756308	0.72049211091	0.691580951372	0.796026844535	0.752198453534	0.774576999766	0.489091191458	0.475369476426	0.0	0.40281174763	0.462083780216	0.45048576878	0.441213845156	0.397512789642	0.700364203441	0.700338361226	0.733375565552	0.697464368237	0.681864996253	0.759436448009	0.736714009145	0.414716137123	0.67319999489	0.715525113392	0.672715782805
M9Qkey217.141019	0.71719616991	0.437207816038	0.439072173763	0.41618831523	0.463442646609	0.809336076094	0.729694776573	0.715567488144	0.739296624134	0.425186411431	0.445879681831	0.471014205553	0.50747664857	0.744175067053	0.652553824947	0.684044122529	0.688960851617	0.725359473352	0.73644110123	0.702226827669	0.729614984042	0.464518659001	0.503675698724	0.735280564299	0.729381980016	0.722479570265	0.3805586007	0.516993888502	0.457097947587	0.466330745386	0.405357386196	0.421373066735	0.521433301752	0.484456610099	0.369172555013	0.699412138174	0.663511499178	0.653338268852	0.808748644403	0.696463574988	0.418178990706	0.735775493084	0.703886131512	0.68714979363	0.777887528303	0.641393469793	0.670682498233	0.73745304575	0.751353909191	0.448882933053	0.707414585682	0.663725512738	0.804248209114	0.753968588288	0.775513707179	0.484980060021	0.474147468341	0.40281174763	0.0	0.408789833665	0.454216686462	0.411078611388	0.369017251715	0.708230895483	0.696953394022	0.712703800205	0.704042108639	0.701732292778	0.766461971269	0.755859430455	0.40500604841	0.658232818805	0.719398952954	0.669815439857
M2Rsft217.141034	0.644768311785	0.395060820612	0.438913104291	0.444779538948	0.438024610544	0.769398506745	0.661208108723	0.661893207744	0.673226173352	0.486380978405	0.432742448259	0.401530280015	0.426271272316	0.696598872197	0.598416647956	0.632614921786	0.607384769492	0.653452742652	0.66229287737	0.620482854674	0.65636132456	0.486776959854	0.428892280997	0.679294634046	0.668438368448	0.63373060367	0.347270428211	0.488139191016	0.439010043244	0.416290071527	0.400930020612	0.425017765315	0.521309744189	0.5266451105	0.412843152732	0.628982644825	0.594227246932	0.577556076234	0.757359760159	0.619378906482	0.404309061741	0.668629198615	0.672801345798	0.637606167716	0.727444465215	0.586168714064	0.608121990918	0.673216011965	0.67152880456	0.384190514164	0.673693911474	0.593597306466	0.730498173402	0.691466928772	0.714271631782	0.451828512915	0.498750774268	0.462083780216	0.408789833665	0.0	0.424288556733	0.449348594139	0.391224257021	0.649076450471	0.633770364681	0.657212199741	0.654513613554	0.652870065463	0.723802871546	0.68865575941	0.39095067471	0.610701117701	0.678971420374	0.618890724487
M2Bkey217.141063	0.657413147928	0.412617224676	0.476644092426	0.465137294346	0.473715443263	0.760965426115	0.660869710606	0.67819587048	0.678404435134	0.531141404171	0.449808614764	0.408982712452	0.47107341201	0.720064688948	0.603047864645	0.635963809563	0.647612483224	0.673438353086	0.683278124804	0.644575363603	0.679525859506	0.445932545077	0.442688400748	0.700684520681	0.682013246075	0.658854362165	0.419809129942	0.52254243311	0.472015576813	0.421691823146	0.443394599758	0.455087235179	0.518765784831	0.547014432375	0.436577548826	0.669652931593	0.617226783772	0.598781790088	0.756914917248	0.635549092511	0.435143900834	0.705638746496	0.667920309287	0.637918263963	0.751714443694	0.606124909764	0.633242151575	0.681541942148	0.686327255005	0.445130693544	0.684173536133	0.63956147459	0.768549316963	0.709712746638	0.737689471267	0.42616099106	0.541201476788	0.45048576878	0.454216686462	0.424288556733	0.0	0.481258432607	0.436063394593	0.67235274174	0.646701917758	0.692643147745	0.659222521056	0.640611203559	0.72823264342	0.688956596523	0.433958748522	0.639935701122	0.689322629729	0.602025672999
M9Akey217.141086	0.697641683836	0.423094520957	0.466725876518	0.449422841941	0.428328890785	0.807123204589	0.726431514346	0.72287070003	0.721536017387	0.388102686469	0.457877545874	0.499435615308	0.473511513122	0.745369115276	0.675557004395	0.706595072769	0.670460174883	0.689235664611	0.735504649763	0.704023943151	0.722494422895	0.449141214963	0.526235095997	0.74225276619	0.737511321931	0.699972752209	0.403609927024	0.496941342275	0.487020842385	0.460656898325	0.402418366355	0.460669704104	0.475477785426	0.463033685592	0.394304734279	0.692778529146	0.649460971446	0.643750224747	0.796046426828	0.686312580862	0.444243893098	0.732158029784	0.73182846382	0.707981309848	0.757559167192	0.674734638047	0.68056397305	0.71061228707	0.730785176134	0.451635238011	0.719492070026	0.679646354167	0.776535297089	0.761346760874	0.761504139737	0.50473814649	0.421450362202	0.441213845156	0.411078611388	0.449348594139	0.481258432607	0.0	0.378245019487	0.690952827252	0.703665048693	0.705580751981	0.68738641345	0.694424560194	0.753552126101	0.733134833682	0.40638028451	0.676210980304	0.738730368499	0.664406832081
M2Akey217.141030	0.690889523957	0.410014892582	0.420313397026	0.420674451488	0.400789763048	0.797788018082	0.692248543694	0.69413449341	0.721394323828	0.381635343229	0.458204716028	0.421481303186	0.448542029631	0.725463911937	0.648326769715	0.698023655562	0.648036912784	0.683713675583	0.710718016691	0.677913916376	0.694359497321	0.432990401475	0.464849765694	0.726635465009	0.719955281296	0.696614411149	0.350678688544	0.429168921246	0.460719990934	0.409795860436	0.3879962485	0.433627283709	0.466812025265	0.429610648915	0.384334800133	0.665586561368	0.637575791799	0.641659099423	0.782822437597	0.652679697042	0.425241201183	0.703668328774	0.714845065515	0.711094965108	0.760135484893	0.621510402988	0.634971429239	0.697000106201	0.71046154385	0.426035730235	0.687413217363	0.667005521712	0.780062377575	0.744248543582	0.751307635209	0.466415699002	0.43516146025	0.397512789642	0.369017251715	0.391224257021	0.436063394593	0.378245019487	0.0	0.690209505703	0.681515200497	0.714575648838	0.689866587704	0.694848105537	0.750818828231	0.727046082385	0.353729500659	0.650181729006	0.686659563941	0.641032871391
M2Dkey217.140994	0.585777517412	0.672257304599	0.715482592519	0.685519217845	0.678508672383	0.6997651464	0.585791571337	0.636016443648	0.607996916569	0.76652166427	0.637938473885	0.638293561404	0.616314550682	0.617010421917	0.531054644197	0.572503304598	0.553906801196	0.596373748468	0.606687262058	0.579863329221	0.617055008833	0.681130413978	0.613032624695	0.616211778907	0.557745890956	0.531011878956	0.683832449365	0.672164708993	0.665567314331	0.618216244539	0.674737863565	0.673354883129	0.704140769038	0.749408139411	0.715946930333	0.544880270834	0.562150046619	0.527797771689	0.683893847588	0.579884881598	0.674967904014	0.553158720567	0.583376745931	0.580345074801	0.624557900097	0.570885918785	0.592015101559	0.586944224752	0.643246490788	0.694796727836	0.617641683467	0.611850359528	0.689136564071	0.638899216193	0.646149145432	0.653252616518	0.747146752219	0.700364203441	0.708230895483	0.649076450471	0.67235274174	0.690952827252	0.690209505703	0.0	0.588740097933	0.598818944281	0.525779244415	0.5623029702	0.688127548323	0.626137868256	0.689344691762	0.561005397031	0.637751168131	0.515316788736
M3Akey217.141006	0.537017706488	0.657306395174	0.724872659677	0.691888045665	0.670740018426	0.667928575696	0.554353907537	0.628810422695	0.598459651612	0.762410583708	0.626075762718	0.605572463144	0.592658435424	0.533033053815	0.508355882882	0.522305559162	0.436469293452	0.548529040241	0.537518934468	0.549709654247	0.514748246293	0.671903900919	0.583678815825	0.559029061458	0.548069257941	0.554753163294	0.676838187902	0.665303971026	0.659611707351	0.616173781712	0.656666294312	0.670997771984	0.69161145303	0.760156119746	0.706589578369	0.554640559043	0.534071293211	0.516106103307	0.706677338279	0.485505957158	0.661918798298	0.534605863095	0.543845862382	0.563934138611	0.576882603062	0.519962251644	0.514691429671	0.507654803469	0.615363844013	0.68818334209	0.510266330493	0.556629288052	0.706172670088	0.551827235852	0.60601604667	0.659130782102	0.75699898937	0.700338361226	0.696953394022	0.633770364681	0.646701917758	0.703665048693	0.681515200497	0.588740097933	0.0	0.610551634444	0.564318451211	0.589571957397	0.683178037985	0.614461224109	0.678444235372	0.48372966318	0.565997037369	0.461495831568
M2Zkey217.141015	0.599838608242	0.703826304555	0.749970100117	0.687512663422	0.72080001816	0.727702811762	0.62206860167	0.702614048789	0.683347331262	0.765343594166	0.680411322844	0.691735298651	0.672268100326	0.682821076344	0.605694747883	0.61798651062	0.617509651345	0.653096140792	0.654980582979	0.631367008697	0.628106246992	0.703707718841	0.669558466109	0.640924634505	0.594377216666	0.645387365482	0.699291109974	0.719711867039	0.708743528374	0.666484034028	0.687053987464	0.702284386396	0.733421299231	0.760464475073	0.722762798267	0.616729697405	0.646284784433	0.622057975987	0.735643411736	0.622231554318	0.68351834737	0.610185517985	0.598298964981	0.610979916141	0.640654841357	0.643573591373	0.62314554073	0.642316584619	0.686793038311	0.711796358008	0.673527245663	0.623771476789	0.743964006297	0.663771636521	0.678721068727	0.680840948159	0.744875489759	0.733375565552	0.712703800205	0.657212199741	0.692643147745	0.705580751981	0.714575648838	0.598818944281	0.610551634444	0.0	0.583704613086	0.636649485249	0.737525482089	0.688361778189	0.711475143496	0.604476808003	0.675835990156	0.642781103368
M9Xkey217.141072	0.600056790434	0.662265280808	0.734627735858	0.683082659051	0.666578689656	0.631907278533	0.610108300186	0.626620608051	0.591065481486	0.776980972729	0.64554623098	0.630358201465	0.608159265856	0.611542691466	0.552232879513	0.566195983467	0.548636214409	0.604063652414	0.571009436206	0.573328699197	0.5908277678	0.674627297274	0.573279501602	0.575465008818	0.511659984731	0.548415846727	0.677075735807	0.679683506237	0.664120901565	0.603754840024	0.675753241588	0.673103117178	0.689616653904	0.756234819133	0.710802496752	0.551204682436	0.557848368096	0.548840440267	0.710719276344	0.492608591686	0.655930191347	0.561453370398	0.536687474423	0.613758621227	0.625935832845	0.583893918509	0.489961072282	0.568243061982	0.599434379945	0.705758175696	0.612571082065	0.562427203278	0.677701765536	0.597941288744	0.620627559624	0.643814007848	0.771432768147	0.697464368237	0.704042108639	0.654513613554	0.659222521056	0.68738641345	0.689866587704	0.525779244415	0.564318451211	0.583704613086	0.0	0.606459371022	0.661242599696	0.578319090478	0.681573180224	0.524041364538	0.579390771689	0.580336459106
M2Skey217.141089	0.611823030753	0.684354838886	0.703804200688	0.6962513396	0.675867540307	0.679083387723	0.599838176557	0.64496039137	0.640540272389	0.763082150156	0.657050486923	0.601312651023	0.64592518599	0.634814857551	0.56305467403	0.569167036181	0.534182819286	0.599109977593	0.60243414115	0.545371051849	0.568049168141	0.663669131149	0.651829046141	0.652260444761	0.562070663492	0.549305749263	0.676519012598	0.690963770979	0.680666573166	0.637239235157	0.668111804821	0.668496238376	0.736262639741	0.756396663536	0.687611405139	0.513044198037	0.580527208574	0.552973174563	0.729759832693	0.575228342523	0.669915456578	0.560207578208	0.58642019501	0.559413179213	0.631748594405	0.526970859743	0.565928963591	0.620762233787	0.614001690836	0.685557201501	0.607480501385	0.573459943803	0.689937161131	0.601727131813	0.669112815723	0.631763167524	0.743757711756	0.681864996253	0.701732292778	0.652870065463	0.640611203559	0.694424560194	0.694848105537	0.5623029702	0.589571957397	0.636649485249	0.606459371022	0.0	0.657421254341	0.602060917674	0.664163464618	0.505688352162	0.614105461424	0.5565998314
M3Mkey217.141107	0.584047726574	0.755294009955	0.726698767554	0.733637288686	0.752044878208	0.6102294982	0.504853640152	0.65640936778	0.580797807724	0.791318674398	0.711181389761	0.694334557641	0.682997864319	0.659930743474	0.683967608381	0.709570992578	0.638748484933	0.526128390283	0.571726580578	0.571053014906	0.510091477921	0.745803312235	0.675460804244	0.697891842346	0.682231785961	0.519258570618	0.752416776202	0.719293031008	0.73512100937	0.696192238294	0.709287012364	0.732932776485	0.721695249687	0.799428247258	0.757509379852	0.611127453392	0.595924306563	0.616740019267	0.654330902338	0.582831046384	0.719086094251	0.668008227713	0.682538046964	0.623082043656	0.676978379268	0.659799244143	0.601497957878	0.543114961984	0.557058128689	0.740178143607	0.664194922195	0.69708308037	0.697096334099	0.62437438767	0.595513142876	0.705557119123	0.784696108541	0.759436448009	0.766461971269	0.723802871546	0.72823264342	0.753552126101	0.750818828231	0.688127548323	0.683178037985	0.737525482089	0.661242599696	0.657421254341	0.0	0.520011383866	0.736492834869	0.646657489275	0.656046814709	0.64845547362
M3Gkey217.141037	0.55720021554	0.708186403206	0.769870070694	0.741522021322	0.725920284502	0.478335403267	0.518875999119	0.573570540899	0.459992891018	0.794544855201	0.699428478393	0.664643635001	0.634116325253	0.61023982115	0.591443008685	0.681856920328	0.569105155364	0.447202789959	0.413788431987	0.513883054104	0.512069689578	0.710146965591	0.651481517785	0.603737892116	0.60498478541	0.425305564212	0.724299533306	0.705831400563	0.693341821279	0.653200077334	0.720658673344	0.702054823308	0.716169810779	0.767467023382	0.759613482418	0.510213620128	0.472443939904	0.508761610771	0.562480079081	0.40783542428	0.686432800966	0.514246920835	0.623329452333	0.611117543005	0.645478875932	0.592392878221	0.543792984753	0.521511005153	0.453791149218	0.743406848786	0.655758308993	0.641867065352	0.599598200272	0.551499873465	0.418401897833	0.669564602221	0.793058945055	0.736714009145	0.755859430455	0.68865575941	0.688956596523	0.733134833682	0.727046082385	0.626137868256	0.614461224109	0.688361778189	0.578319090478	0.602060917674	0.520011383866	0.0	0.720496451926	0.582180092655	0.593682833051	0.571014225774
M2Nkey217.141052	0.669670579602	0.386328539958	0.448279940805	0.438762764391	0.354800008407	0.789307174555	0.682133702806	0.695443368088	0.70744409999	0.429739394811	0.433197751096	0.447214928078	0.444785204865	0.714546261843	0.651803357932	0.665731092546	0.621631260582	0.663356351313	0.704421273651	0.652057401581	0.68831695017	0.466241178562	0.477319743588	0.715474799772	0.71495433203	0.684149108988	0.363249784159	0.452869956946	0.459192098581	0.41881411073	0.411366720963	0.443819184078	0.479032779752	0.472595452053	0.373502794029	0.655474752593	0.608160325472	0.621143222769	0.775195792167	0.657973681436	0.437564648282	0.695847882291	0.702492725734	0.696209019434	0.754077282969	0.61066302498	0.629072831885	0.667782783819	0.701498242739	0.406453721736	0.691250595485	0.646293409567	0.774350295575	0.731305017353	0.750748239065	0.482536979265	0.44050202582	0.414716137123	0.40500604841	0.39095067471	0.433958748522	0.40638028451	0.353729500659	0.689344691762	0.678444235372	0.711475143496	0.681573180224	0.664163464618	0.736492834869	0.720496451926	0.0	0.630521308139	0.684711678725	0.612787287812
M9Wkey217.141090	0.548326240632	0.631046985199	0.69511633056	0.663257163584	0.640941064285	0.635829889337	0.536894626396	0.593272367881	0.641250505896	0.75504210524	0.588256515642	0.579875261349	0.57427447815	0.568789457395	0.475773784041	0.56271502595	0.369321383212	0.533572800936	0.520025977911	0.468938295887	0.527391228419	0.64468206115	0.531766787023	0.506549775321	0.512942973801	0.506146543915	0.656715817975	0.649737713822	0.621710299555	0.5857639598	0.63380965346	0.647225396793	0.680056677096	0.735720806099	0.65971568435	0.432890070456	0.520483607111	0.519846262285	0.696249466606	0.47704348457	0.596685165712	0.493170643052	0.497882097912	0.545615362762	0.563417770822	0.426839061094	0.467595092938	0.540351722243	0.590598491874	0.658195231783	0.518804143577	0.46689449763	0.639599088317	0.53062535622	0.588263538918	0.61601897471	0.738019786891	0.67319999489	0.658232818805	0.610701117701	0.639935701122	0.676210980304	0.650181729006	0.561005397031	0.48372966318	0.604476808003	0.524041364538	0.505688352162	0.646657489275	0.582180092655	0.630521308139	0.0	0.470289597327	0.454702708469
M3Vkey217.141028	0.584777802199	0.696621549823	0.740540742573	0.710466045061	0.694962207769	0.642160745201	0.568822363871	0.566729435864	0.6821551656	0.795592884065	0.675452224988	0.651997671498	0.615709768286	0.539431983681	0.539924513012	0.660167709112	0.483709237787	0.576391333999	0.584711002808	0.55306308033	0.569400030063	0.689731275222	0.609906048509	0.493162923528	0.507148144864	0.582226105835	0.691770548311	0.691818085838	0.67462667655	0.642294780295	0.693542430439	0.700963232648	0.730376215937	0.785856669216	0.722487827888	0.564127748977	0.56237484692	0.605816771145	0.676298171423	0.507841000402	0.669094477391	0.523813140649	0.606885794424	0.642717479357	0.550480102767	0.533128349783	0.509666910865	0.587651331199	0.495273653315	0.705124327719	0.54512929623	0.561184760383	0.641562891788	0.527479067096	0.599876028923	0.682138129908	0.787471170151	0.715525113392	0.719398952954	0.678971420374	0.689322629729	0.738730368499	0.686659563941	0.637751168131	0.565997037369	0.675835990156	0.579390771689	0.614105461424	0.656046814709	0.593682833051	0.684711678725	0.470289597327	0.0	0.516391419876
