	M11Space217.141008	M3Ekey217.141042	M2Space217.140997	M2Thml217.141005	M2Gkey217.141106	M3Pkey217.141031	M2Xkey217.141016	M3Jkey217.141017	M2Ukey217.141085	M2Fkey217.141078	M2Kkey217.141041	M9Fkey217.141065	M3Bkey217.141059	M3Space217.141098	M3Pinr217.141057	M2Ikey217.141000	M2Ckey217.141092	M3Rinr217.141091	M3Lsft217.141088	M3Qkey217.141051	M9Wkey217.141090	M3Akey217.141006	M3Midr217.141101	M9Xkey217.141072	M3Ckey217.141073	M9Pkey217.141096	F12Space217.141068	M2Wkey217.141070	M3Thml217.141040	M9Mkey217.141007	M9Space217.141079	M9Skey217.141004	M2Tkey217.141054	M9Rinl217.141020	M2Pkey217.141105	M2Jkey217.141038	M3Gkey217.141037	M3Lkey217.141097	M9Ckey217.141013	M9Midl217.141043	M9Ekey217.141044	M2Qkey217.141102	U2Space217.141047	M9Ykey217.141029	M2Ekey217.141011	M3Ykey217.141023	M2Rinr217.141027	M3Zkey217.141083	M2Dkey217.140994	M9Okey217.141076	M2Akey217.141030	M3Wkey217.141104	U3Space217.141064	M3Pinl217.141094	M9Dkey217.141053	M3Midl217.141103	M10Space217.141036	M9Bkey217.141032	M3Rsft217.140995	M2Vkey217.141022	M3Tkey217.141081	M3Indr217.140993	M9Hkey217.140999	M2Skey217.141089	M2Indr217.141062	M9Akey217.141086	R1Space217.141077	M3Hkey217.141093	M2Bkey217.141063	F11Space217.141071	M3Nkey217.141001	M2Lkey217.141048	M2Pinl217.141003	L3Space217.141024	M2Okey217.141061	M9Indr217.140998	M2Lsft217.141056	M2Zkey217.141015	M3Kkey217.141046	M9Pinr217.141002	M2Pinr217.141039	M9Gkey217.141099	M2Mkey217.141014	M2Rsft217.141034	M3Indl217.141067	M2Rinl217.141058	M3Xkey217.141055	M2Enter217.141012	M3Rkey217.141025	M2Thmr217.141087	M2Hkey217.141026	M9Qkey217.141019	L1Space217.141069	M2Rkey217.141050	M9Indl217.141066	M9Pinl217.141035	M9Enter217.141084	M2Midl217.141009	M3Mkey217.141107	M3Rinl217.141100	U1Space217.141075	M9Rinr217.141080	M9Kkey217.141033	M2Indl217.141074	M9Vkey217.141018	M3Vkey217.141028	M2Nkey217.141052	M9Thml217.141021	F10Space217.141045	M3Thmr217.140996	M9Midr217.141060	M9Nkey217.141010	M2Midr217.141082	M2Ykey217.141095	M9Thmr217.141049
M3Xkey217.141055	0.490262276028	0.632266684307	0.720227533145	0.780460276115	0.742391063031	0.724851507383	0.698475330525	0.718792795112	0.65481640596	0.651712522603	0.582085235631	0.570450477514	0.494400761934	0.523519731735	0.596968409269	0.524816712661	0.804024540046	0.704388012283	0.682312307441	0.686560057731	0.657376290172	0.74754789126	0.681958371326	0.590073584588	0.596498631792	0.639763491436	0.580703477766	0.618221157221	0.635122371033	0.486461466082	0.44661460888	0.479143747907	0.531884872216	0.571568159462	0.490659648324	0.726726685024	0.643872332055	0.686427215745	0.524267437247	0.531963604413	0.527403067592	0.625111175681	0.477167784734	0.548029158913	0.743596529728	0.7280204628	0.699536926313	0.663806037922	0.711582906167	0.715224094524	0.675502990864	0.753504500571	0.783379810238	0.74453178536	0.661931262586	0.616818092429	0.555417645199	0.661516154151	0.569079651803	0.494375068704	0.543964318583	0.589302896713	0.456649095788	0.562502414064	0.598168494162	0.694236963617	0.52280964624	0.589322903439	0.62940765902	0.551640799241	0.529891931772	0.588233228915	0.565998555844	0.557037627803	0.539671238515	0.569277470443	0.586369148458	0.623664774488	0.735075960821	0.683874999482	0.734448271857	0.638006139152	0.628699951601	0.680610994886	0.63718479905	0.584975887584	0.0	0.542604248013	0.610118138513	0.696515975232	0.803737732731	0.752198453534	0.753968588288	0.691466928772	0.709712746638	0.761346760874	0.744248543582	0.638899216193	0.551827235852	0.663771636521	0.597941288744	0.601727131813	0.64095167798	0.62437438767	0.551499873465	0.5650463019	0.506423719848	0.603488402566	0.568366719948	0.731305017353	0.76766963211	0.53062535622	0.527479067096	0.593209389264	0.553703529576
M2Enter217.141012	0.553159695744	0.606263260572	0.743756975181	0.786076148212	0.767925052741	0.728403874822	0.720492698239	0.748247530028	0.676810177208	0.713775799744	0.587749067527	0.584251438365	0.550259276087	0.668689952411	0.575776277591	0.528264563476	0.80058776807	0.718283772302	0.696183294733	0.694023716057	0.658885482559	0.743271073709	0.733913436675	0.62710078249	0.63330719568	0.706357182916	0.61342672378	0.681225178146	0.698290828216	0.539218797889	0.475601326882	0.524532250522	0.567003094151	0.592334802027	0.540031476251	0.767442786047	0.67631582463	0.67764902028	0.499755243391	0.632470811825	0.641450509313	0.679186528653	0.497533274048	0.548395001225	0.749829788393	0.753976870357	0.724687415681	0.683695096486	0.721367959451	0.741945578564	0.690048370094	0.728242059159	0.803503340073	0.75912138221	0.690042796847	0.557654530357	0.560587794912	0.709527172477	0.58523992404	0.60660233587	0.567169135804	0.635062295661	0.512395578837	0.557881814706	0.680693304441	0.719950081732	0.51970378606	0.634666544529	0.662495607018	0.627626617878	0.62363115579	0.618578176995	0.603704182404	0.605611246784	0.546128968903	0.632737447205	0.614870426999	0.638572309723	0.748498331479	0.717313300724	0.708837461091	0.629511650445	0.684443805123	0.708279063646	0.690738387488	0.681623150349	0.542604248013	0.0	0.660500015893	0.729205870499	0.799217541477	0.774576999766	0.775513707179	0.714271631782	0.737689471267	0.761504139737	0.751307635209	0.646149145432	0.60601604667	0.678721068727	0.620627559624	0.669112815723	0.69812868113	0.595513142876	0.418401897833	0.600550702835	0.625387726255	0.604060375607	0.547922879877	0.750748239065	0.773225837384	0.588263538918	0.599876028923	0.596824060282	0.634006811529
M3Rkey217.141025	0.602872438897	0.520576992439	0.638554949192	0.668927637214	0.648413986766	0.647435717204	0.58289682264	0.626546170356	0.567206730552	0.598709885271	0.627315899224	0.706271641548	0.595430556947	0.651483101366	0.595079260755	0.530807683854	0.746952321885	0.62249928594	0.584510078193	0.591631368492	0.601567980786	0.674816171805	0.632226220045	0.654346380465	0.558088444526	0.580847769045	0.576683715455	0.534036770032	0.610677835156	0.592121846016	0.576865562234	0.573541349529	0.614630874754	0.516763275086	0.593257497448	0.636782442078	0.56541493901	0.602788828558	0.580431326894	0.679596747916	0.606856655697	0.512206787527	0.609745302472	0.562681324828	0.656862380802	0.674171332221	0.639540860962	0.599306113391	0.640648055228	0.651177015161	0.618628753619	0.706715545267	0.720010565263	0.665952001064	0.528325622025	0.632491854133	0.560743304571	0.612783418827	0.525742728028	0.614654420048	0.555451395219	0.716873202687	0.562026748937	0.552170602273	0.524750929619	0.616443658529	0.604353000287	0.623882753038	0.615443628321	0.694060348644	0.595098380325	0.520467607276	0.592427405315	0.611378354566	0.636198870652	0.48927071995	0.623906466301	0.576411247885	0.647446359631	0.64183916547	0.699684197866	0.638185602095	0.597937503682	0.530684536154	0.54466681459	0.722048428998	0.610118138513	0.660500015893	0.0	0.600147786258	0.740352652779	0.672808824779	0.657681621052	0.613998537395	0.616061016994	0.689610562212	0.652655619484	0.633201732051	0.547914684694	0.653119778017	0.628588680746	0.562918793967	0.583407884535	0.639898252665	0.62177965413	0.540627535004	0.597030251059	0.524812990266	0.555437616605	0.631255425733	0.726084581746	0.550148806558	0.620823134009	0.564172339582	0.594579896746
M2Thmr217.141087	0.670521495246	0.599263743788	0.456039146134	0.525626276976	0.504224884225	0.512750125076	0.492872699188	0.489135641781	0.588659353829	0.63898379426	0.68179159192	0.753235011087	0.63945829446	0.641296757475	0.630411167129	0.627839301265	0.568155541774	0.467971530249	0.470520281972	0.439059467866	0.453124916539	0.552127251821	0.660842417508	0.701907679595	0.583618160652	0.656165391437	0.621702096033	0.630564404056	0.681830571953	0.631830938814	0.684185440203	0.641563621807	0.672784244657	0.598750685496	0.664653941951	0.452040769896	0.451311899423	0.510790564082	0.633591435242	0.677852981094	0.68072335814	0.576628530148	0.646460265916	0.610304303113	0.482655352321	0.519947035784	0.453333801811	0.421239576202	0.456738139979	0.429968855656	0.522060647151	0.506863193509	0.596982220246	0.467987554405	0.48754534775	0.660233121825	0.646080664521	0.628478598439	0.618704433033	0.583344048984	0.586435091924	0.732917894128	0.641086908202	0.630724028023	0.625924997301	0.427744133187	0.667566093216	0.65940022609	0.632319248948	0.729263683806	0.652619036308	0.590149596789	0.595043624908	0.64244824152	0.651280668907	0.584648605875	0.731352018953	0.661740095312	0.485986671853	0.491176407568	0.603260585109	0.680399275407	0.601319594876	0.604773553998	0.604771636255	0.753081336914	0.696515975232	0.729205870499	0.600147786258	0.0	0.569469888317	0.489091191458	0.484980060021	0.451828512915	0.42616099106	0.50473814649	0.466415699002	0.653252616518	0.659130782102	0.680840948159	0.643814007848	0.631763167524	0.64354807758	0.705557119123	0.669564602221	0.595324630447	0.628222627188	0.573922317154	0.642673549775	0.482536979265	0.6139636976	0.61601897471	0.682138129908	0.603091954548	0.6494248004
M2Hkey217.141026	0.75519472855	0.658981134608	0.462157293972	0.448498203588	0.522110140639	0.490384512242	0.568074345772	0.487468253263	0.707347662047	0.776369622253	0.731942703282	0.863955533328	0.765932612556	0.771112751298	0.770445645785	0.732498287317	0.324371566264	0.527840834997	0.548131843986	0.539035855787	0.534589289267	0.413457141897	0.762307767108	0.77662124404	0.738569377398	0.771210771575	0.733755784719	0.75511014418	0.790034511601	0.724137599409	0.777886870897	0.756584104225	0.761925400052	0.737824592831	0.743055369036	0.561205427633	0.593414918153	0.563787076271	0.729532979854	0.778223780841	0.798909607536	0.732113693802	0.764721711804	0.742921919718	0.425473174525	0.470656753934	0.572384540677	0.535481829095	0.48891498832	0.494111599603	0.479539927662	0.518409981974	0.383006455139	0.417733842031	0.600360106556	0.761788705917	0.732788774639	0.753531340481	0.736576344874	0.703842712641	0.717457314892	0.824238920068	0.749052838799	0.744890619892	0.748532473368	0.526466183459	0.770695852026	0.772331640996	0.749137762131	0.79939239601	0.747826938034	0.726167921926	0.748868009872	0.757176544512	0.790416165154	0.699208673497	0.788616934276	0.766971359181	0.457325239411	0.598721286486	0.534517083425	0.775403236589	0.741148997704	0.691527416765	0.719846001028	0.835054328014	0.803737732731	0.799217541477	0.740352652779	0.569469888317	0.0	0.475369476426	0.474147468341	0.498750774268	0.541201476788	0.421450362202	0.43516146025	0.747146752219	0.75699898937	0.744875489759	0.771432768147	0.743757711756	0.750814951084	0.784696108541	0.793058945055	0.711490412707	0.747906347887	0.707407689347	0.730282605263	0.44050202582	0.512834133331	0.738019786891	0.787471170151	0.719129404879	0.777297022437
M9Qkey217.141019	0.705604117284	0.661702394804	0.440384108438	0.47275545429	0.452352951734	0.475533659774	0.517695180416	0.492889888842	0.637642021061	0.702952354918	0.770880875556	0.792218584404	0.712069955484	0.720432974419	0.726956418301	0.685256376421	0.429799552347	0.465510998639	0.450832422971	0.50735013766	0.47115158742	0.510545369613	0.717036542269	0.743670272511	0.658184588907	0.693122324947	0.680011440413	0.681113496827	0.720109099813	0.717564322825	0.725057416989	0.714562670739	0.732958074739	0.649793842351	0.717089701825	0.454973520394	0.512058334744	0.572489057391	0.676561365849	0.741091877027	0.72170699368	0.656969428006	0.706172511927	0.695869442754	0.399429463868	0.483922067782	0.459157091849	0.443894695896	0.414879506999	0.458932707125	0.49697487512	0.524588658494	0.4773162696	0.369105952124	0.559617935735	0.727815726981	0.702827498151	0.67577697742	0.67035521207	0.658871677885	0.649921635309	0.806823690333	0.688575931452	0.672512491906	0.693654985928	0.45653632686	0.724112833425	0.729766170504	0.728907652544	0.783829649878	0.702572266525	0.655137730818	0.665258517255	0.721745539723	0.733644431989	0.664719460947	0.782847882092	0.702423595308	0.459090756308	0.532187843995	0.606013056258	0.72049211091	0.691580951372	0.624466314576	0.639195696554	0.796026844535	0.752198453534	0.774576999766	0.672808824779	0.489091191458	0.475369476426	0.0	0.40281174763	0.462083780216	0.45048576878	0.441213845156	0.397512789642	0.700364203441	0.700338361226	0.733375565552	0.697464368237	0.681864996253	0.674143495996	0.759436448009	0.736714009145	0.693048647906	0.700010908873	0.651128519702	0.686907884399	0.414716137123	0.599167673347	0.67319999489	0.715525113392	0.672715782805	0.721254843226
L1Space217.141069	0.71719616991	0.637302379581	0.437207816038	0.439072173763	0.41618831523	0.463442646609	0.486896601216	0.482095704726	0.631535754806	0.686694565787	0.74676037422	0.809336076094	0.729694776573	0.715567488144	0.739296624134	0.67165128787	0.425186411431	0.445879681831	0.471014205553	0.48698552004	0.50747664857	0.521827436141	0.721954908574	0.744175067053	0.652553824947	0.684044122529	0.688960851617	0.658793638339	0.711561117525	0.725359473352	0.73644110123	0.702226827669	0.729614984042	0.650383589382	0.714691499194	0.464518659001	0.503675698724	0.55184844067	0.670219713383	0.735280564299	0.729381980016	0.652953900111	0.722479570265	0.656443452256	0.3805586007	0.516993888502	0.457097947587	0.466330745386	0.405357386196	0.421373066735	0.496845465008	0.521433301752	0.484456610099	0.369172555013	0.549281316936	0.737415073419	0.699412138174	0.659389856083	0.672071818809	0.663511499178	0.653338268852	0.808748644403	0.696463574988	0.670575101918	0.68089132305	0.418178990706	0.735775493084	0.703886131512	0.68714979363	0.777887528303	0.696251804731	0.641393469793	0.670682498233	0.73745304575	0.751353909191	0.631952101297	0.777673643653	0.686374912109	0.448882933053	0.522881427837	0.605971709107	0.707414585682	0.663725512738	0.606177902974	0.63766041819	0.804248209114	0.753968588288	0.775513707179	0.657681621052	0.484980060021	0.474147468341	0.40281174763	0.0	0.408789833665	0.454216686462	0.411078611388	0.369017251715	0.708230895483	0.696953394022	0.712703800205	0.704042108639	0.701732292778	0.644741156024	0.766461971269	0.755859430455	0.687227954292	0.701209713997	0.634321168737	0.681790175666	0.40500604841	0.606507376429	0.658232818805	0.719398952954	0.669815439857	0.704436537705
M2Rkey217.141050	0.644768311785	0.547710999576	0.395060820612	0.438913104291	0.444779538948	0.438024610544	0.454849706219	0.410384861387	0.589700120961	0.66090712632	0.684583183996	0.769398506745	0.661208108723	0.661893207744	0.673226173352	0.593306557718	0.486380978405	0.432742448259	0.401530280015	0.43823437702	0.426271272316	0.502803407002	0.669696873713	0.696598872197	0.598416647956	0.632614921786	0.607384769492	0.608096878081	0.660980904343	0.653452742652	0.66229287737	0.620482854674	0.65636132456	0.578289987971	0.636628900023	0.486776959854	0.428892280997	0.452619692447	0.621431551874	0.679294634046	0.668438368448	0.608078185314	0.63373060367	0.593651276613	0.347270428211	0.488139191016	0.439010043244	0.416290071527	0.400930020612	0.425017765315	0.470106770529	0.521309744189	0.5266451105	0.412843152732	0.449293310753	0.653683562029	0.628982644825	0.620480854459	0.614972022193	0.594227246932	0.577556076234	0.757359760159	0.619378906482	0.584208787756	0.617182808186	0.404309061741	0.668629198615	0.672801345798	0.637606167716	0.727444465215	0.642804679454	0.586168714064	0.608121990918	0.673216011965	0.67152880456	0.527506841538	0.707190022401	0.622668735942	0.384190514164	0.476032659103	0.568772134997	0.673693911474	0.593597306466	0.591271228771	0.601387084292	0.730498173402	0.691466928772	0.714271631782	0.613998537395	0.451828512915	0.498750774268	0.462083780216	0.408789833665	0.0	0.424288556733	0.449348594139	0.391224257021	0.649076450471	0.633770364681	0.657212199741	0.654513613554	0.652870065463	0.612779962316	0.723802871546	0.68865575941	0.614754439726	0.618413261087	0.529581318366	0.610778630607	0.39095067471	0.561761946261	0.610701117701	0.678971420374	0.618890724487	0.667178060733
M9Indl217.141066	0.657413147928	0.605622370688	0.412617224676	0.476644092426	0.465137294346	0.473715443263	0.47667054266	0.484946326955	0.597369007578	0.632329822433	0.714826572249	0.760965426115	0.660869710606	0.67819587048	0.678404435134	0.633473962534	0.531141404171	0.449808614764	0.408982712452	0.450503637845	0.47107341201	0.536287867223	0.652707642982	0.720064688948	0.603047864645	0.635963809563	0.647612483224	0.639038828949	0.677859224835	0.673438353086	0.683278124804	0.644575363603	0.679525859506	0.607773750332	0.666606697933	0.445932545077	0.442688400748	0.504807792999	0.626469798182	0.700684520681	0.682013246075	0.593664358348	0.658854362165	0.608190935231	0.419809129942	0.52254243311	0.472015576813	0.421691823146	0.443394599758	0.455087235179	0.498745324361	0.518765784831	0.547014432375	0.436577548826	0.474188129006	0.687263949627	0.669652931593	0.631373928336	0.620504804788	0.617226783772	0.598781790088	0.756914917248	0.635549092511	0.639137517013	0.635269365608	0.435143900834	0.705638746496	0.667920309287	0.637918263963	0.751714443694	0.685701381893	0.606124909764	0.633242151575	0.681541942148	0.686327255005	0.574716280544	0.71429140894	0.663190040167	0.445130693544	0.456054756448	0.601186582325	0.684173536133	0.63956147459	0.594099396285	0.60807713968	0.768549316963	0.709712746638	0.737689471267	0.616061016994	0.42616099106	0.541201476788	0.45048576878	0.454216686462	0.424288556733	0.0	0.481258432607	0.436063394593	0.67235274174	0.646701917758	0.692643147745	0.659222521056	0.640611203559	0.619522168454	0.72823264342	0.688956596523	0.633333333333	0.642936980937	0.597316673437	0.643875938177	0.433958748522	0.639406272473	0.639935701122	0.689322629729	0.602025672999	0.67101169527
M9Pinl217.141035	0.697641683836	0.635237861774	0.423094520957	0.466725876518	0.449422841941	0.428328890785	0.503584177048	0.491166995189	0.645030452248	0.71888828676	0.720718187171	0.807123204589	0.726431514346	0.72287070003	0.721536017387	0.704737293553	0.388102686469	0.457877545874	0.499435615308	0.456166532529	0.473511513122	0.44829106387	0.72036168756	0.745369115276	0.675557004395	0.706595072769	0.670460174883	0.700765646048	0.726753557799	0.689235664611	0.735504649763	0.704023943151	0.722494422895	0.685160399897	0.70580463222	0.449141214963	0.526235095997	0.53597634884	0.686916638299	0.74225276619	0.737511321931	0.657462163913	0.699972752209	0.675619097271	0.403609927024	0.496941342275	0.487020842385	0.460656898325	0.402418366355	0.460669704104	0.485181918318	0.475477785426	0.463033685592	0.394304734279	0.543142991943	0.71065046743	0.692778529146	0.69817306207	0.668792591999	0.649460971446	0.643750224747	0.796046426828	0.686312580862	0.688144058232	0.709334852582	0.444243893098	0.732158029784	0.73182846382	0.707981309848	0.757559167192	0.697310728033	0.674734638047	0.68056397305	0.71061228707	0.730785176134	0.676547533493	0.771646580318	0.698167553599	0.451635238011	0.510078621843	0.503926228716	0.719492070026	0.679646354167	0.645893614109	0.675117147214	0.776535297089	0.761346760874	0.761504139737	0.689610562212	0.50473814649	0.421450362202	0.441213845156	0.411078611388	0.449348594139	0.481258432607	0.0	0.378245019487	0.690952827252	0.703665048693	0.705580751981	0.68738641345	0.694424560194	0.685258736651	0.753552126101	0.733134833682	0.685370165786	0.712296822623	0.641734929939	0.687617630323	0.40638028451	0.545906607643	0.676210980304	0.738730368499	0.664406832081	0.721844428825
M9Enter217.141084	0.690889523957	0.60910512899	0.410014892582	0.420313397026	0.420674451488	0.400789763048	0.46701110645	0.410106436104	0.639564341791	0.697269969864	0.72440222895	0.797788018082	0.692248543694	0.69413449341	0.721394323828	0.64047878639	0.381635343229	0.458204716028	0.421481303186	0.423736418043	0.448542029631	0.418397454552	0.707317915152	0.725463911937	0.648326769715	0.698023655562	0.648036912784	0.666521320153	0.698912124556	0.683713675583	0.710718016691	0.677913916376	0.694359497321	0.612923533512	0.685864457078	0.432990401475	0.464849765694	0.513850877655	0.644656301376	0.726635465009	0.719955281296	0.63176959115	0.696614411149	0.648632662234	0.350678688544	0.429168921246	0.460719990934	0.409795860436	0.3879962485	0.433627283709	0.424515889989	0.466812025265	0.429610648915	0.384334800133	0.50264621572	0.692494769961	0.665586561368	0.664855226244	0.644277771625	0.637575791799	0.641659099423	0.782822437597	0.652679697042	0.631234755068	0.670704316973	0.425241201183	0.703668328774	0.714845065515	0.711094965108	0.760135484893	0.664702714469	0.621510402988	0.634971429239	0.697000106201	0.71046154385	0.633604306359	0.746900962473	0.661148805293	0.426035730235	0.478616795806	0.509992359912	0.687413217363	0.667005521712	0.60548266517	0.654585138594	0.780062377575	0.744248543582	0.751307635209	0.652655619484	0.466415699002	0.43516146025	0.397512789642	0.369017251715	0.391224257021	0.436063394593	0.378245019487	0.0	0.690209505703	0.681515200497	0.714575648838	0.689866587704	0.694848105537	0.65123933339	0.750818828231	0.727046082385	0.658758272009	0.654717351634	0.613775170899	0.660027618788	0.353729500659	0.519072897066	0.650181729006	0.686659563941	0.641032871391	0.702542596887
M2Midl217.141009	0.585777517412	0.624259972451	0.672257304599	0.715482592519	0.685519217845	0.678508672383	0.654831182758	0.680135217216	0.578484927002	0.600940119905	0.671093971178	0.6997651464	0.585791571337	0.636016443648	0.607996916569	0.631524743447	0.76652166427	0.637938473885	0.638293561404	0.651507689324	0.616314550682	0.693727342704	0.554538433611	0.617010421917	0.531054644197	0.572503304598	0.553906801196	0.629025097737	0.571481566394	0.596373748468	0.606687262058	0.579863329221	0.617055008833	0.603710030932	0.647441310521	0.681130413978	0.613032624695	0.640490560973	0.614870958617	0.616211778907	0.557745890956	0.602234988493	0.531011878956	0.575222527706	0.683832449365	0.672164708993	0.665567314331	0.618216244539	0.674737863565	0.673354883129	0.664125931515	0.704140769038	0.749408139411	0.715946930333	0.602567029077	0.545334792477	0.544880270834	0.542404575505	0.570722894234	0.562150046619	0.527797771689	0.683893847588	0.579884881598	0.641480245942	0.615104253327	0.674967904014	0.553158720567	0.583376745931	0.580345074801	0.624557900097	0.58244350869	0.570885918785	0.592015101559	0.586944224752	0.643246490788	0.630071723994	0.648869248721	0.630029484627	0.694796727836	0.604470444479	0.699388210721	0.617641683467	0.611850359528	0.573664976057	0.610596447462	0.689136564071	0.638899216193	0.646149145432	0.633201732051	0.653252616518	0.747146752219	0.700364203441	0.708230895483	0.649076450471	0.67235274174	0.690952827252	0.690209505703	0.0	0.588740097933	0.598818944281	0.525779244415	0.5623029702	0.55466807456	0.688127548323	0.626137868256	0.630378703622	0.635243727576	0.590295578411	0.652437237312	0.689344691762	0.718484241588	0.561005397031	0.637751168131	0.515316788736	0.600629560187
M3Mkey217.141107	0.537017706488	0.598522498437	0.657306395174	0.724872659677	0.691888045665	0.670740018426	0.650529275382	0.669740482496	0.564741688963	0.594314256517	0.58649427215	0.667928575696	0.554353907537	0.628810422695	0.598459651612	0.603586347927	0.762410583708	0.626075762718	0.605572463144	0.640960002573	0.592658435424	0.697950267108	0.604402919828	0.533033053815	0.508355882882	0.522305559162	0.436469293452	0.598685506969	0.630619204739	0.548529040241	0.537518934468	0.549709654247	0.514748246293	0.573544304604	0.588941002797	0.671903900919	0.583678815825	0.598533760925	0.522075209109	0.559029061458	0.548069257941	0.577091753996	0.554753163294	0.555170947066	0.676838187902	0.665303971026	0.659611707351	0.616173781712	0.656666294312	0.670997771984	0.628383547489	0.69161145303	0.760156119746	0.706589578369	0.561123680356	0.633243979606	0.554640559043	0.530292832861	0.487677162487	0.534071293211	0.516106103307	0.706677338279	0.485505957158	0.592859642453	0.527668794419	0.661918798298	0.534605863095	0.543845862382	0.563934138611	0.576882603062	0.535142978228	0.519962251644	0.514691429671	0.507654803469	0.615363844013	0.568953673825	0.583662785891	0.615604632661	0.68818334209	0.607281968138	0.70214136586	0.510266330493	0.556629288052	0.587965766395	0.603530559733	0.706172670088	0.551827235852	0.60601604667	0.547914684694	0.659130782102	0.75699898937	0.700338361226	0.696953394022	0.633770364681	0.646701917758	0.703665048693	0.681515200497	0.588740097933	0.0	0.610551634444	0.564318451211	0.589571957397	0.531389955784	0.683178037985	0.614461224109	0.589679694622	0.561080836009	0.585193051534	0.579875673511	0.678444235372	0.715950747321	0.48372966318	0.565997037369	0.461495831568	0.592845756201
M3Rinl217.141100	0.599838608242	0.656062156757	0.703826304555	0.749970100117	0.687512663422	0.72080001816	0.68297934559	0.678620178934	0.563853319606	0.684109572585	0.680552711239	0.727702811762	0.62206860167	0.702614048789	0.683347331262	0.67922538198	0.765343594166	0.680411322844	0.691735298651	0.666107157083	0.672268100326	0.739521045179	0.633295491283	0.682821076344	0.605694747883	0.61798651062	0.617509651345	0.677651133497	0.651881699463	0.653096140792	0.654980582979	0.631367008697	0.628106246992	0.643917964914	0.670120157446	0.703707718841	0.669558466109	0.665294700177	0.670641166146	0.640924634505	0.594377216666	0.67073957983	0.645387365482	0.615746147913	0.699291109974	0.719711867039	0.708743528374	0.666484034028	0.687053987464	0.702284386396	0.691615455929	0.733421299231	0.760464475073	0.722762798267	0.623392312827	0.634112157091	0.616729697405	0.595660953633	0.61869239794	0.646284784433	0.622057975987	0.735643411736	0.622231554318	0.683582165111	0.663462500496	0.68351834737	0.610185517985	0.598298964981	0.610979916141	0.640654841357	0.600972833562	0.643573591373	0.62314554073	0.642316584619	0.686793038311	0.639225479352	0.675915141884	0.657176231456	0.711796358008	0.646832928764	0.732541250636	0.673527245663	0.623771476789	0.614296788981	0.638874165016	0.743964006297	0.663771636521	0.678721068727	0.653119778017	0.680840948159	0.744875489759	0.733375565552	0.712703800205	0.657212199741	0.692643147745	0.705580751981	0.714575648838	0.598818944281	0.610551634444	0.0	0.583704613086	0.636649485249	0.576902867295	0.737525482089	0.688361778189	0.687272082585	0.661806660794	0.597990898043	0.70043121314	0.711475143496	0.759249578076	0.604476808003	0.675835990156	0.642781103368	0.698053920562
U1Space217.141075	0.600056790434	0.621624441808	0.662265280808	0.734627735858	0.683082659051	0.666578689656	0.650596368699	0.661196310942	0.538448241518	0.648494696349	0.639385078767	0.631907278533	0.610108300186	0.626620608051	0.591065481486	0.613501089732	0.776980972729	0.64554623098	0.630358201465	0.636337640689	0.608159265856	0.701287367803	0.596257216413	0.611542691466	0.552232879513	0.566195983467	0.548636214409	0.625246960648	0.601825958443	0.604063652414	0.571009436206	0.573328699197	0.5908277678	0.599467103204	0.625318071204	0.674627297274	0.573279501602	0.640135601203	0.547969338554	0.575465008818	0.511659984731	0.571930890716	0.548415846727	0.545833936631	0.677075735807	0.679683506237	0.664120901565	0.603754840024	0.675753241588	0.673103117178	0.654569876438	0.689616653904	0.756234819133	0.710802496752	0.600210022006	0.562433791922	0.551204682436	0.576975516725	0.545411075728	0.557848368096	0.548840440267	0.710719276344	0.492608591686	0.623877743409	0.626304711719	0.655930191347	0.561453370398	0.536687474423	0.613758621227	0.625935832845	0.5015027686	0.583893918509	0.489961072282	0.568243061982	0.599434379945	0.633651460993	0.651585550688	0.613333860518	0.705758175696	0.616236316672	0.703281760745	0.612571082065	0.562427203278	0.591362159441	0.610531115029	0.677701765536	0.597941288744	0.620627559624	0.628588680746	0.643814007848	0.771432768147	0.697464368237	0.704042108639	0.654513613554	0.659222521056	0.68738641345	0.689866587704	0.525779244415	0.564318451211	0.583704613086	0.0	0.606459371022	0.546502243394	0.661242599696	0.578319090478	0.630149384243	0.632948652418	0.585594597695	0.5950632779	0.681573180224	0.734544859688	0.524041364538	0.579390771689	0.580336459106	0.592923812486
